i,j,x_m,y_m,temperature_K
72,45,0.453125,0.455000,300.554813
73,45,0.459375,0.455000,300.479047
74,45,0.465625,0.455000,300.404051
75,45,0.471875,0.455000,300.329706
76,45,0.478125,0.455000,300.255891
77,45,0.484375,0.455000,300.182486
78,45,0.490625,0.455000,300.109375
79,45,0.496875,0.455000,300.036439
0,46,0.003125,0.465000,356.527320
1,46,0.009375,0.465000,349.838730
2,46,0.015625,0.465000,343.766007
3,46,0.021875,0.465000,338.461338
4,46,0.028125,0.465000,333.930315
5,46,0.034375,0.465000,330.102048
6,46,0.040625,0.465000,326.877653
7,46,0.046875,0.465000,324.156777
8,46,0.053125,0.465000,321.849438
9,46,0.059375,0.465000,319.879716
10,46,0.065625,0.465000,318.185567
11,46,0.071875,0.465000,316.717097
12,46,0.078125,0.465000,315.434450
13,46,0.084375,0.465000,314.305829
14,46,0.090625,0.465000,313.305801
15,46,0.096875,0.465000,312.413931
16,46,0.103125,0.465000,311.613706
17,46,0.109375,0.465000,310.891692
18,46,0.115625,0.465000,310.236887
19,46,0.121875,0.465000,309.640219
20,46,0.128125,0.465000,309.094153
21,46,0.134375,0.465000,308.592394
22,46,0.140625,0.465000,308.129642
23,46,0.146875,0.465000,307.701416
24,46,0.153125,0.465000,307.303898
25,46,0.159375,0.465000,306.933820
26,46,0.165625,0.465000,306.588368
27,46,0.171875,0.465000,306.265108
28,46,0.178125,0.465000,305.961924
29,46,0.184375,0.465000,305.676967
30,46,0.190625,0.465000,305.408616
31,46,0.196875,0.465000,305.155440
32,46,0.203125,0.465000,304.916174
33,46,0.209375,0.465000,304.689696
34,46,0.215625,0.465000,304.475003
35,46,0.221875,0.465000,304.271197
36,46,0.228125,0.465000,304.077474
37,46,0.234375,0.465000,303.893107
38,46,0.240625,0.465000,303.717439
39,46,0.246875,0.465000,303.549873
40,46,0.253125,0.465000,303.389868
41,46,0.259375,0.465000,303.236928
42,46,0.265625,0.465000,303.090598
43,46,0.271875,0.465000,302.950463
44,46,0.278125,0.465000,302.816138
45,46,0.284375,0.465000,302.687269
46,46,0.290625,0.465000,302.563527
47,46,0.296875,0.465000,302.444607
48,46,0.303125,0.465000,302.330225
49,46,0.309375,0.465000,302.220116
50,46,0.315625,0.465000,302.114032
51,46,0.321875,0.465000,302.011740
52,46,0.328125,0.465000,301.913022
53,46,0.334375,0.465000,301.817670
54,46,0.340625,0.465000,301.725492
55,46,0.346875,0.465000,301.636301
56,46,0.353125,0.465000,301.549924
57,46,0.359375,0.465000,301.466194
58,46,0.365625,0.465000,301.384953
59,46,0.371875,0.465000,301.306049
60,46,0.378125,0.465000,301.229337
61,46,0.384375,0.465000,301.154679
62,46,0.390625,0.465000,301.081942
63,46,0.396875,0.465000,301.010997
64,46,0.403125,0.465000,300.941720
65,46,0.409375,0.465000,300.873992
66,46,0.415625,0.465000,300.807697
67,46,0.421875,0.465000,300.742723
68,46,0.428125,0.465000,300.678959
69,46,0.434375,0.465000,300.616300
70,46,0.440625,0.465000,300.554641
71,46,0.446875,0.465000,300.493882
72,46,0.453125,0.465000,300.433921
73,46,0.459375,0.465000,300.374661
74,46,0.465625,0.465000,300.316005
75,46,0.471875,0.465000,300.257859
76,46,0.478125,0.465000,300.200128
77,46,0.484375,0.465000,300.142719
78,46,0.490625,0.465000,300.085540
79,46,0.496875,0.465000,300.028498
0,47,0.003125,0.475000,355.101506
1,47,0.009375,0.475000,346.100994
2,47,0.015625,0.475000,338.560304
3,47,0.021875,0.475000,332.510490
4,47,0.028125,0.475000,327.732649
5,47,0.034375,0.475000,323.960465
6,47,0.040625,0.475000,320.958088
7,47,0.046875,0.475000,318.539025
8,47,0.053125,0.475000,316.562783
9,47,0.059375,0.475000,314.925521
10,47,0.065625,0.475000,313.550784
11,47,0.071875,0.475000,312.382021
12,47,0.078125,0.475000,311.377026
13,47,0.084375,0.475000,310.503931
14,47,0.090625,0.475000,309.738384
15,47,0.096875,0.475000,309.061534
16,47,0.103125,0.475000,308.458618
17,47,0.109375,0.475000,307.917932
18,47,0.115625,0.475000,307.430101
19,47,0.121875,0.475000,306.987534
20,47,0.128125,0.475000,306.584028
21,47,0.134375,0.475000,306.214470
22,47,0.140625,0.475000,305.874607
23,47,0.146875,0.475000,305.560879
24,47,0.153125,0.475000,305.270278
25,47,0.159375,0.475000,305.000254
26,47,0.165625,0.475000,304.748622
27,47,0.171875,0.475000,304.513509
28,47,0.178125,0.475000,304.293290
29,47,0.184375,0.475000,304.086557
30,47,0.190625,0.475000,303.892078
31,47,0.196875,0.475000,303.708773
32,47,0.203125,0.475000,303.535687
33,47,0.209375,0.475000,303.371979
34,47,0.215625,0.475000,303.216898
35,47,0.221875,0.475000,303.069775
36,47,0.228125,0.475000,302.930010
37,47,0.234375,0.475000,302.797065
38,47,0.240625,0.475000,302.670452
39,47,0.246875,0.475000,302.549731
40,47,0.253125,0.475000,302.434502
41,47,0.259375,0.475000,302.324400
42,47,0.265625,0.475000,302.219092
43,47,0.271875,0.475000,302.118272
44,47,0.278125,0.475000,302.021658
45,47,0.284375,0.475000,301.928991
46,47,0.290625,0.475000,301.840032
47,47,0.296875,0.475000,301.754557
48,47,0.303125,0.475000,301.672359
49,47,0.309375,0.475000,301.593247
50,47,0.315625,0.475000,301.517038
51,47,0.321875,0.475000,301.443565
52,47,0.328125,0.475000,301.372668
53,47,0.334375,0.475000,301.304197
54,47,0.340625,0.475000,301.238013
55,47,0.346875,0.475000,301.173981
56,47,0.353125,0.475000,301.111974
57,47,0.359375,0.475000,301.051873
58,47,0.365625,0.475000,300.993563
59,47,0.371875,0.475000,300.936935
60,47,0.378125,0.475000,300.881885
61,47,0.384375,0.475000,300.828311
62,47,0.390625,0.475000,300.776119
63,47,0.396875,0.475000,300.725215
64,47,0.403125,0.475000,300.675511
65,47,0.409375,0.475000,300.626920
66,47,0.415625,0.475000,300.579359
67,47,0.421875,0.475000,300.532747
68,47,0.428125,0.475000,300.487005
69,47,0.434375,0.475000,300.442057
70,47,0.440625,0.475000,300.397827
71,47,0.446875,0.475000,300.354243
72,47,0.453125,0.475000,300.311234
73,47,0.459375,0.475000,300.268728
74,47,0.465625,0.475000,300.226656
75,47,0.471875,0.475000,300.184949
76,47,0.478125,0.475000,300.143541
77,47,0.484375,0.475000,300.102365
78,47,0.490625,0.475000,300.061353
79,47,0.496875,0.475000,300.020440
0,48,0.003125,0.485000,351.636708
1,48,0.009375,0.485000,338.626116
2,48,0.015625,0.485000,329.537956
3,48,0.021875,0.485000,323.303395
4,48,0.028125,0.485000,318.960500
5,48,0.034375,0.485000,315.848176
6,48,0.040625,0.485000,313.545237
7,48,0.046875,0.485000,311.787653
8,48,0.053125,0.485000,310.408338
9,48,0.059375,0.485000,309.299263
10,48,0.065625,0.485000,308.388705
11,48,0.071875,0.485000,307.627704
12,48,0.078125,0.485000,306.981933
13,48,0.084375,0.485000,306.426714
14,48,0.090625,0.485000,305.943899
15,48,0.096875,0.485000,305.519870
16,48,0.103125,0.485000,305.144220
17,48,0.109375,0.485000,304.808866
18,48,0.115625,0.485000,304.507438
19,48,0.121875,0.485000,304.234851
20,48,0.128125,0.485000,303.986998
21,48,0.134375,0.485000,303.760526
22,48,0.140625,0.485000,303.552670
23,48,0.146875,0.485000,303.361133
24,48,0.153125,0.485000,303.183985
25,48,0.159375,0.485000,303.019600
26,48,0.165625,0.485000,302.866593
27,48,0.171875,0.485000,302.723778
28,48,0.178125,0.485000,302.590134
29,48,0.184375,0.485000,302.464778
30,48,0.190625,0.485000,302.346938
31,48,0.196875,0.485000,302.235942
32,48,0.203125,0.485000,302.131196
33,48,0.209375,0.485000,302.032177
34,48,0.215625,0.485000,301.938422
35,48,0.221875,0.485000,301.849516
36,48,0.228125,0.485000,301.765090
37,48,0.234375,0.485000,301.684811
38,48,0.240625,0.485000,301.608381
39,48,0.246875,0.485000,301.535530
40,48,0.253125,0.485000,301.466011
41,48,0.259375,0.485000,301.399601
42,48,0.265625,0.485000,301.336097
43,48,0.271875,0.485000,301.275312
44,48,0.278125,0.485000,301.217073
45,48,0.284375,0.485000,301.161223
46,48,0.290625,0.485000,301.107616
47,48,0.296875,0.485000,301.056116
48,48,0.303125,0.485000,301.006598
49,48,0.309375,0.485000,300.958943
50,48,0.315625,0.485000,300.913043
51,48,0.321875,0.485000,300.868794
52,48,0.328125,0.485000,300.826101
53,48,0.334375,0.485000,300.784873
54,48,0.340625,0.485000,300.745024
55,48,0.346875,0.485000,300.706474
56,48,0.353125,0.485000,300.669146
57,48,0.359375,0.485000,300.632968
58,48,0.365625,0.485000,300.597869
59,48,0.371875,0.485000,300.563784
60,48,0.378125,0.485000,300.530651
61,48,0.384375,0.485000,300.498408
62,48,0.390625,0.485000,300.466997
63,48,0.396875,0.485000,300.436363
64,48,0.403125,0.485000,300.406451
65,48,0.409375,0.485000,300.377211
66,48,0.415625,0.485000,300.348591
67,48,0.421875,0.485000,300.320543
68,48,0.428125,0.485000,300.293019
69,48,0.434375,0.485000,300.265973
70,48,0.440625,0.485000,300.239360
71,48,0.446875,0.485000,300.213136
72,48,0.453125,0.485000,300.187258
73,48,0.459375,0.485000,300.161683
74,48,0.465625,0.485000,300.136369
75,48,0.471875,0.485000,300.111276
76,48,0.478125,0.485000,300.086363
77,48,0.484375,0.485000,300.061588
78,48,0.490625,0.485000,300.036913
79,48,0.496875,0.485000,300.012298
0,49,0.003125,0.495000,338.658973
1,49,0.009375,0.495000,321.109814
2,49,0.015625,0.495000,313.210392
3,49,0.021875,0.495000,309.253634
4,49,0.028125,0.495000,307.038090
5,49,0.034375,0.495000,305.663862
6,49,0.040625,0.495000,304.736278
7,49,0.046875,0.495000,304.067913
8,49,0.053125,0.495000,303.562080
9,49,0.059375,0.495000,303.164804
10,49,0.065625,0.495000,302.843756
11,49,0.071875,0.495000,302.578398
12,49,0.078125,0.495000,302.355029
13,49,0.084375,0.495000,302.164142
14,49,0.090625,0.495000,301.998923
15,49,0.096875,0.495000,301.854357
16,49,0.103125,0.495000,301.726665
17,49,0.109375,0.495000,301.612948
18,49,0.115625,0.495000,301.510941
19,49,0.121875,0.495000,301.418849
20,49,0.128125,0.495000,301.335234
21,49,0.134375,0.495000,301.258924
22,49,0.140625,0.495000,301.188960
23,49,0.146875,0.495000,301.124547
24,49,0.153125,0.495000,301.065020
25,49,0.159375,0.495000,301.009820
26,49,0.165625,0.495000,300.958472
27,49,0.171875,0.495000,300.910569
28,49,0.178125,0.495000,300.865764
29,49,0.184375,0.495000,300.823755
30,49,0.190625,0.495000,300.784279
31,49,0.196875,0.495000,300.747109
32,49,0.203125,0.495000,300.712042
33,49,0.209375,0.495000,300.678902
34,49,0.215625,0.495000,300.647531
35,49,0.221875,0.495000,300.617789
36,49,0.228125,0.495000,300.589551
37,49,0.234375,0.495000,300.562705
38,49,0.240625,0.495000,300.537151
39,49,0.246875,0.495000,300.512797
40,49,0.253125,0.495000,300.489559
41,49,0.259375,0.495000,300.467364
42,49,0.265625,0.495000,300.446143
43,49,0.271875,0.495000,300.425832
44,49,0.278125,0.495000,300.406373
45,49,0.284375,0.495000,300.387715
46,49,0.290625,0.495000,300.369807
47,49,0.296875,0.495000,300.352604
48,49,0.303125,0.495000,300.336065
49,49,0.309375,0.495000,300.320148
50,49,0.315625,0.495000,300.304819
51,49,0.321875,0.495000,300.290042
52,49,0.328125,0.495000,300.275785
53,49,0.334375,0.495000,300.262018
54,49,0.340625,0.495000,300.248712
55,49,0.346875,0.495000,300.235840
56,49,0.353125,0.495000,300.223377
57,49,0.359375,0.495000,300.211297
58,49,0.365625,0.495000,300.199579
59,49,0.371875,0.495000,300.188199
60,49,0.378125,0.495000,300.177137
61,49,0.384375,0.495000,300.166373
62,49,0.390625,0.495000,300.155887
63,49,0.396875,0.495000,300.145660
64,49,0.403125,0.495000,300.135675
65,49,0.409375,0.495000,300.125914
66,49,0.415625,0.495000,300.116360
67,49,0.421875,0.495000,300.106997
68,49,0.428125,0.495000,300.097809
69,49,0.434375,0.495000,300.088781
70,49,0.440625,0.495000,300.079898
71,49,0.446875,0.495000,300.071144
72,49,0.453125,0.495000,300.062506
73,49,0.459375,0.495000,300.053969
74,49,0.465625,0.495000,300.045519
75,49,0.471875,0.495000,300.037143
76,49,0.478125,0.495000,300.028827
77,49,0.484375,0.495000,300.020558
78,49,0.490625,0.495000,300.012321
79,49,0.496875,0.495000,300.004105
